classes,Cell ID,Nuclear volume (fL),Cellular volume (fL),Nuclear surface area (micrometers squared),Cellular surface area (micrometers squared),Radial proximity (unitless),Apical proximity (unitless)
Beta actin,AICS-16_31_4,16.50672,41.96448,42.90039564,107.1834247,0.920495,-0.3565165
Beta actin,AICS-16_31_9,19.94544,46.77048,43.6819518,110.751527,0.8819454,-0.8569649
Beta actin,AICS-16_31_10,18.02088,40.7646,39.57478944,97.0445424,0.8275412,-0.9255615
Beta actin,AICS-16_32_1,16.88904,38.14992,39.91301292,85.09708344,0.6942256,-0.820183
Beta actin,AICS-16_32_3,15.3144,35.35164,36.87327348,83.3730714,0.8185404,-0.8691278
Beta actin,AICS-16_32_5,13.24512,32.68944,33.60802068,77.52931416,0.8636642,-0.6331635
Beta actin,AICS-16_32_7,15.78204,35.58708,39.57078528,96.7788594,0.7135507,-0.7554982
Beta actin,AICS-16_32_8,14.94612,37.17468,37.11001944,83.52809292,0.8808153,-0.4791393
Beta actin,AICS-16_32_9,15.81552,37.125,39.7763244,94.8888144,0.8513266,-0.5955974
Beta actin,AICS-16_32_11,26.23536,60.02856,51.69296064,125.9225676,0.8789954,-0.6749272
Beta actin,AICS-16_32_13,17.9226,33.42384,42.20313636,75.03724836,0.5872657,-0.7938563
Beta actin,AICS-16_33_2,21.86136,58.57272,46.75611072,123.280986,0.931707,-0.8632365
Beta actin,AICS-16_33_3,23.84856,74.32992,89.06151612,111.4867094,0.3914841,-0.2255969
Beta actin,AICS-16_33_4,14.0616,38.59272,32.60454792,87.95903352,0.973909,-0.9611771
Beta actin,AICS-16_33_5,33.94764,76.55364,61.77853176,140.1833136,0.7847829,-0.7174139
